UniqueCount	AmbigCount
0	0
4	0
0	0
39	0
0	0
3	0
0	0
0	277
0	285
5	277
1	289
1	110
0	0
4	0
0	24
0	0
1	16
2	0
0	0
0	0
0	0
18	26
0	0
0	21
1	23
0	1
0	0
3	0
0	28
0	28
0	26
0	11
0	0
0	24
0	24
2	2
0	4
0	2
0	21
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	55
1	70
0	50
0	0
0	7
0	7
6	21
0	21
0	18
0	13
0	13
20	33
0	33
0	28
3	0
9	9
22	7
0	9
2	4
0	0
0	4
0	0
0	3
0	3
0	4
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	58
0	56
1	58
1	55
0	0
0	0
0	0
0	101
0	493
0	439
0	391
0	246
13	529
0	191
0	19
0	335
0	487
0	521
1	156
1	2
2	13
0	82
1	289
0	88
0	1
0	1
0	1
0	1
0	0
0	0
6	6
0	8
0	2
0	4
0	0
0	4
0	2
0	82
0	82
0	10
0	84
0	9
0	30
0	25
0	30
0	25
0	14
0	16
0	16
0	31
0	29
0	30
1	15
1	7
0	6
0	4
0	0
1	7
2	13
0	13
0	7
0	1
0	1
1	5
2	71
2	37
1	64
1	64
0	16
0	34
0	54
1	65
0	60
0	11
1	6
0	0
6	89
9	42
0	68
0	63
0	69
0	7
11	20
1	14
0	6
0	4
0	0
0	2
0	24
0	1
0	1
0	3
0	32
0	38
0	36
0	32
0	32
0	35
0	30
0	5
1	22
0	38
0	2
0	4
0	28
0	5
0	0
0	3
0	10
3	1
0	2
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	54
0	50
0	6
0	0
0	47
0	46
0	0
3	38
1	2
2	0
0	5
3	11
0	0
0	46
0	46
0	9
0	8
0	39
2	10
0	40
0	8
0	3
0	13
0	1
1	6
0	5
0	0
0	0
0	0
3	13
0	0
0	14
0	17
0	1
0	18
0	34
0	6
1	37
2	8
0	39
0	17
0	0
0	2
0	2
0	22
1	24
0	19
2	15
0	0
1	7
2	77
0	56
0	54
0	9
1	6
2	16
0	0
0	0
0	0
0	0
0	0
0	67
1	67
0	67
0	10
0	4
0	0
0	0
0	0
14	40
0	33
0	30
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	28
0	32
1	22
0	28
1	28
0	0
0	31
0	16
3	20
0	0
0	7
0	7
0	1
0	1
29	25
0	0
0	0
0	24
0	8
0	12
0	8
0	7
0	5
0	6
0	0
0	0
0	0
4	0
0	5
0	0
1	3
0	0
0	2
0	1
0	3
0	59
0	0
0	60
1	58
0	0
0	59
0	39
0	4
0	0
0	0
0	1
0	0
0	6
0	6
0	0
0	6
0	3
0	0
0	7
0	7
3	58
0	6
8	44
2	44
8	31
0	1
0	3
0	2
0	0
0	1
1	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
1	1
0	1
0	3
0	5
0	4
0	1
0	1
0	3
0	2
183	899
2	178
1	441
0	165
0	183
0	40
0	86
0	0
0	17
1	22
2	0
2	25
0	30
0	64
1	41
0	1
0	1
0	339
0	40
0	18
32	9
0	4
0	5
0	0
231	99
0	99
4	0
0	66
0	68
0	12
0	4
0	9
0	0
0	4
0	0
0	27
0	7
0	4
0	4
0	66
0	3
0	65
0	43
0	37
7	14
0	61
0	0
2	93
1	21
0	5
0	10
0	15
2	6
1	2
1	10
0	5
1	5
1	1
0	7
1	2
0	13
4	46
2	14
1	40
2	26
0	18
1	28
0	18
0	18
0	9
0	4
0	8
1	3
0	2
0	3
0	3
2	4
0	4
0	0
2	15
0	13
0	8
1	1
0	1
0	7
0	6
0	0
0	19
0	19
0	0
0	0
0	0
2	1
0	1
0	1
0	1
0	1
0	0
0	0
0	4
0	0
0	0
0	0
1	5
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	26
0	16
1	26
0	0
0	0
0	0
0	4
0	2
0	0
1	4
0	5
0	0
0	1
0	0
0	3
0	2
0	2
0	0
0	55
0	12
0	12
0	31
0	91
0	58
5	84
0	61
13	54
0	53
0	53
0	0
0	0
0	0
0	0
0	2
0	2
0	199
0	0
4	199
0	184
0	199
0	14
0	14
0	15
0	14
0	10
0	8
0	8
1	1
0	0
0	1
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
4	50
0	33
0	43
0	5
0	47
0	9
0	55
1	1
0	0
0	28
0	13
50	7
2	7
0	3
0	0
508	218
0	34
4	188
0	127
0	0
0	0
1	83
0	75
0	7
0	0
0	21
0	10
1	8
0	1
0	0
13	0
0	0
0	26
0	19
0	24
0	23
3	29
1	16
0	2
0	7
2	0
0	5
0	5
0	3
0	1
0	1
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
2	0
0	0
8	6
10	8
0	2
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	18
0	18
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
200	28
0	16
2	10
0	0
0	0
1	0
0	0
0	2
0	0
12	10
0	9
0	2
0	13
0	0
0	226
0	180
0	136
0	0
0	0
0	7
0	27
0	0
2	0
4	29
0	10
0	2
2	0
1	0
0	17
2	71
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
1	15
2	8
0	1
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	8
0	48
0	15
0	47
0	28
0	56
0	8
0	0
0	0
0	0
0	37
0	0
4	38
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	5
0	4
25	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	35
0	40
0	43
0	14
0	9
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	42
0	55
0	51
0	30
0	3
0	3
2	5
0	6
0	0
0	0
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	34
0	2
0	30
0	8
0	15
0	14
0	18
0	28
0	0
0	2
0	28
0	0
0	4
0	1
1	2
0	4
0	30
0	29
0	22
0	59
0	0
0	6
0	6
0	0
4	7
0	20
26	87
1	0
0	61
0	52
9	0
0	0
0	0
0	0
2	6
0	1
0	0
1	13
0	0
0	34
0	34
0	6
0	32
2	14
0	14
0	13
0	0
0	1
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	31
0	242
0	232
0	223
0	33
0	243
0	1
0	9
0	11
0	10
0	0
3	79
0	0
2	15
2	0
1	6
1	6
0	18
0	18
0	4
0	16
0	7
2	7
0	0
1	0
0	0
0	0
0	0
0	0
0	254
0	142
0	260
0	17
0	182
0	205
0	27
1	4
0	0
0	0
0	3
0	12
0	4
0	1
0	5
0	3
0	12
0	0
0	0
0	4
0	13
0	13
0	4
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	55
0	56
0	58
0	22
0	6
0	21
0	8
0	5
0	7
0	0
0	1
0	1
0	0
25	36
0	13
0	23
0	33
0	6
0	4
1	7
2	8
0	11
0	7
0	11
0	3
0	1
0	1
0	1
0	0
0	0
0	1
0	0
0	1
0	4
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	1
0	1
0	5
0	0
0	0
0	5
0	3
0	2
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	115
0	122
0	0
0	77
6	73
0	68
0	0
0	0
0	0
0	60
0	0
0	0
0	117
7	19
0	1
0	0
0	0
0	95
0	0
5	93
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	5
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
3	10
0	0
1	5
2	5
0	3
2	5
10	0
0	0
0	0
0	0
0	0
115	77
0	77
1	11
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	183
1	371
3	364
0	183
1	177
2	164
0	0
0	166
0	177
2	3
2	3
0	0
0	0
56	0
0	4
1	9
0	2
1	87
0	63
0	68
2	69
0	85
0	82
8	84
0	42
0	5
1	40
0	3
0	1
0	11
0	9
0	8
31	13
0	6
0	7
0	58
0	59
0	8
0	56
0	51
0	53
0	4
0	9
0	6
0	2
1	9
0	4
0	8
0	4
0	6
0	2
0	0
10	3
1	3
11	25
0	25
0	23
1	1
0	3
0	4
0	4
0	0
0	0
0	0
1	0
1	0
0	1
0	1
0	0
0	24
0	6
0	7
0	26
0	14
0	23
0	16
0	46
0	12
0	28
0	29
0	40
0	46
0	602
0	613
0	602
0	613
0	0
1	17
0	34
1	4
1	17
0	0
0	1
0	0
0	10
0	10
1	8
0	6
0	6
0	5
0	0
0	20
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
41	3
0	3
0	1
0	75
1	69
0	73
0	14
0	8
0	0
0	4
0	3
0	0
0	0
0	0
0	1
0	0
0	1
0	3
6	16
0	1
1	0
0	4
0	3
0	0
0	2
0	3
3	1
0	1
0	1
0	1
0	3
0	0
0	0
0	0
0	0
0	70
1	74
0	4
0	1
2	12
0	2
0	1
0	13
0	0
0	0
0	0
0	0
1	0
0	0
0	7
0	0
0	0
0	4
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	2
0	3
0	1
0	1
1	0
0	2
2	64
0	61
0	54
0	15
0	0
0	9
0	65
0	58
0	50
0	61
0	55
0	38
0	4
0	0
0	0
1	0
0	0
0	0
0	0
0	0
56	36
0	30
0	36
1	0
0	0
0	0
44	5
0	6
0	6
0	0
0	3
0	1
0	0
0	0
0	0
0	9
0	2
0	9
0	9
0	1
0	0
0	2
1	1
0	0
0	0
1	0
0	14
0	13
3	1
0	6
0	0
0	5
4	7
0	2
1	1
0	168
0	151
0	195
0	6
0	4
2	11
0	184
0	58
3	35
0	172
0	118
0	173
0	80
0	39
0	152
1	0
32	223
6	129
0	87
0	78
9	49
0	66
0	10
0	10
0	42
2	23
0	66
0	0
3	66
0	66
0	3
0	6
1	6
1	0
0	0
0	0
2	83
0	196
0	213
0	191
0	173
0	121
0	120
1	12
0	0
0	0
0	84
0	10
0	6
0	2
0	0
172	0
0	0
0	0
0	0
1	0
0	0
194	0
17	46
0	44
0	45
0	40
0	5
0	38
0	42
0	0
0	8
1	11
0	7
0	1
1	15
0	16
0	10
0	10
1	4
0	6
77	26
0	23
0	19
0	9
0	2
0	0
0	127
0	183
1	60
2	179
2	74
0	59
0	61
1	13
0	67
1	62
0	64
1	0
0	0
0	0
0	0
20	0
14	0
2	0
0	0
36	42
3	42
0	28
0	26
0	15
0	4
0	24
0	25
0	0
0	0
0	2
0	0
0	2
0	6
0	2
0	2
1	2
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	172
33	169
0	5
0	16
1	166
0	128
1	9
0	0
0	112
0	3
1	0
0	3
0	0
1	0
0	3
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
0	4
0	10
0	9
1	7
0	10
0	8
0	7
0	7
0	2
0	2
1	3
0	2
0	3
0	5
1	2
1	1
0	3
0	1
0	0
0	12
0	8
0	8
0	10
0	9
0	9
0	1
0	3
0	3
0	3
102	70
0	8
0	14
0	21
0	12
0	5
0	13
1	18
0	12
0	4
0	0
0	2
0	2
0	0
0	0
0	1
7	5
0	1
0	2
0	1
0	2
0	0
4	36
0	37
2	8
0	6
0	5
3	57
0	18
1	54
0	46
0	5
0	2
0	5
1	31
0	24
0	6
2	0
1	0
0	0
0	0
0	19
0	6
0	35
0	3
0	21
0	1
1	0
0	0
0	0
0	3
0	0
0	0
0	1
0	2
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	14
0	14
1	14
0	14
0	14
1	14
0	10
0	10
0	7
0	5
0	4
0	4
0	3
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	59
0	58
1	20
0	58
0	16
0	52
0	44
0	16
0	5
0	5
1	5
0	0
0	0
0	0
0	17
0	3
0	14
0	13
0	15
1	1
0	2
13	2
1	2
1	1
0	0
0	2
0	1
0	0
0	0
0	4
0	1
1	6
0	7
0	0
0	0
0	51
0	88
0	80
0	100
0	56
0	0
0	1
0	8
0	47
0	0
0	5
0	23
0	85
1	8
0	13
0	73
0	67
1	64
0	8
1	8
1	0
0	0
0	0
0	0
0	0
7	65
0	4
0	11
1	65
0	4
0	8
11	95
0	0
1	37
132	95
0	0
0	81
0	28
0	3
6	75
0	2
0	73
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	21
0	21
0	22
0	24
4	0
0	0
0	19
0	21
0	2
0	1
1	17
0	5
0	3
0	8
1	11
0	4
0	1
3	1
3	70
7	61
0	71
0	61
0	22
0	8
0	3
0	7
0	2
1	4
0	0
0	0
0	30
0	51
0	7
1	51
4	20
0	2
0	31
0	31
0	30
0	15
0	21
0	19
0	0
0	0
0	0
0	3
1	59
0	58
0	51
0	60
0	1
0	54
0	0
1	0
0	17
4	33
0	0
0	0
0	4
0	38
0	21
0	8
3	2
0	2
0	97
1	79
1	91
0	77
0	30
0	15
0	0
0	0
1	55
1	55
2	54
0	0
0	2
1	9
0	33
9	2
0	2
0	0
27	50
0	7
0	22
0	5
0	28
0	1
0	0
1	63
0	39
1	83
0	85
0	78
0	10
0	3
0	7
0	11
0	0
0	0
0	13
0	2
0	2
0	0
0	1
1	67
0	68
0	62
0	0
0	1
0	66
0	1
0	69
4	58
0	22
0	1
0	0
0	2
0	3
0	0
0	0
0	6
0	7
2	47
3	0
0	0
0	30
0	0
1	3
0	5
1	2
2	0
1	2
0	8
2	21
0	11
1	20
0	162
0	153
0	154
0	161
0	143
0	125
0	92
0	101
0	65
7	43
0	37
0	27
0	0
2	1
0	1
0	1
1	2
1	0
0	8
103	110
0	47
0	55
0	0
0	10
0	16
0	41
0	1
0	0
0	5
0	41
0	37
1	14
0	36
0	36
0	36
0	0
1	0
0	0
0	0
0	0
0	26
0	27
0	0
0	5
0	2
0	7
0	0
0	2
0	1
0	0
0	0
0	0
0	0
0	0
78	938
4	151
0	938
0	238
2	934
0	220
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	7
0	7
0	6
0	6
0	0
0	0
3	0
2	0
40	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
67	34
2	3
0	15
0	15
0	22
0	10
0	0
0	0
0	0
0	0
13	103
1	73
0	89
28	82
0	74
1	102
1	21
0	9
6	0
31	29
0	9
0	6
0	11
0	1
0	1
0	0
0	4
0	0
0	0
0	0
0	0
188	0
2	0
0	0
0	16
0	12
0	0
0	0
0	0
0	0
3	22
0	0
0	25
0	0
0	15
1	157
0	161
0	147
0	0
0	24
0	0
0	4
0	19
0	16
0	5
0	10
0	10
0	7
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	27
0	0
0	8
0	28
1	3
0	2
0	1
0	0
0	10
0	73
0	9
0	31
0	80
0	72
0	85
0	71
0	2
0	34
0	7
0	19
0	76
1	9
0	12
0	11
0	4
0	8
0	0
0	0
4	37
0	0
0	0
0	3
7	5
0	0
1	2
2	20
0	1
0	20
0	0
0	2
0	7
0	2
3	9
0	2
0	2
0	0
0	0
52	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
63	0
0	0
0	0
0	0
428	106
0	110
0	113
0	73
0	81
0	87
21	12
0	77
0	24
3	61
0	55
7	36
8	37
0	23
3	0
0	0
0	0
0	0
0	0
1	0
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	4
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	10
0	10
0	6
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	97
0	97
0	63
1	17
0	7
0	2
0	2
0	2
0	2
0	4
0	4
0	4
0	4
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
332	82
0	16
0	16
0	0
1	12
1	5
0	0
0	8
0	5
0	10
0	29
0	7
0	0
0	0
0	0
0	0
1	26
0	22
0	9
0	13
0	9
13	56
0	56
0	38
0	32
2	0
1	93
0	0
0	29
0	83
0	21
0	22
0	3
0	28
0	16
0	22
0	8
0	7
0	0
0	0
40	0
30	0
0	0
3	0
0	13
5	13
0	2
0	1
0	9
0	4
28	7
0	5
0	3
0	1
2	0
0	2
0	95
0	91
0	49
2	36
0	33
0	29
1	0
0	0
0	0
0	1
0	2
0	3
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	16
0	16
0	16
0	0
0	5
0	19
0	19
0	21
1	21
0	14
11	16
1	21
0	10
2	28
1	31
1	31
0	5
1	30
0	11
0	0
0	12
0	0
2	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	0
0	0
0	1
0	1
19	8
0	8
0	0
2	5
0	4
0	3
0	2
0	2
0	1
0	0
0	0
0	6
0	0
0	0
2	0
2	5
0	0
0	0
0	0
0	0
0	2
2	0
0	0
0	0
0	115
0	115
0	0
0	1
0	1
0	1
0	1
0	2
0	3
1	3
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	0
0	0
0	1
0	0
1	0
46	14
0	14
0	10
0	10
0	0
0	0
0	0
1	78
0	43
8	3
0	6
0	14
0	67
0	8
0	18
0	6
0	9
1	3
0	76
0	2
0	0
0	0
1	6
0	14
0	14
0	1
0	4
6	5
0	1
1	10
1	9
2	11
0	198
1	10
0	3
0	0
1	3
1	1
0	4
20	189
0	189
0	0
18	51
0	5
0	46
0	0
0	5
0	46
2	38
0	10
0	10
11	10
0	0
0	5
0	10
0	8
0	8
9	29
0	0
0	29
0	13
0	27
0	9
0	4
0	6
0	1
0	9
0	0
101	2
0	24
6	23
0	5
0	1
0	4
0	5
0	1
0	0
0	26
0	21
0	6
0	0
0	6
0	1
0	3
0	5
0	0
0	0
0	1
0	0
0	0
0	0
0	331
0	328
0	78
0	43
0	219
0	49
0	66
0	273
2	277
0	67
0	43
0	210
11	81
0	29
0	40
0	0
0	2
10	36
2	1
0	10
0	32
0	12
8	0
0	4
0	4
0	4
0	0
0	0
0	0
135	17
0	0
0	7
3	32
0	3
0	13
0	4
0	10
0	12
0	16
0	12
0	12
0	16
0	0
0	11
2	83
0	83
0	8
0	0
0	2
1	2
0	0
0	0
9	0
0	0
0	3
0	0
0	59
0	24
12	53
0	16
0	1
0	12
0	3
0	14
0	58
1	14
0	14
0	8
1	6
0	6
0	1
0	1
0	0
0	0
0	0
0	0
10	0
1	51
0	54
0	56
0	6
0	6
0	5
0	9
0	3
2	1
0	7
3	1
0	0
0	5
0	5
0	6
0	0
0	4
0	4
0	5
0	10
0	0
0	1
0	2
0	2
0	2
0	3
0	4
0	2
0	0
1	2
1	23
0	23
0	23
0	3
0	1
0	21
0	21
0	173
13	119
0	162
0	168
0	29
5	56
0	5
0	15
1	0
1	4
0	6
0	0
0	4
0	0
0	6
0	0
0	183
0	188
0	148
3	24
0	28
5	20
0	119
0	41
1	13
0	85
7	85
0	13
3	10
0	63
3	58
3	53
0	1
3	0
0	0
0	0
0	0
0	0
1	1
0	0
1	1
1	1
0	0
0	0
64	0
1	1
0	1
0	0
442	579
1	280
308	689
0	578
1	6
0	325
5	146
1	71
1	25
0	37
0	1
0	1
0	0
0	0
0	0
0	0
1	0
0	0
10	1
0	1
0	3
0	3
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	9
0	9
0	2
0	1
0	2
0	2
0	9
0	0
2	0
0	0
0	0
1	0
3	0
33	18
0	18
94	48
0	20
0	7
0	15
0	14
0	7
0	20
0	3
0	2
0	2
36	94
0	13
0	23
0	3
0	3
0	2
0	0
1	7
0	7
1	17
1	44
0	1
0	0
0	0
0	0
1	368
0	0
5	352
0	274
0	0
1	44
0	23
0	66
0	0
14	63
0	30
1	0
0	0
0	30
5	49
1	63
1	37
0	19
0	34
1	17
0	23
0	16
0	19
8	11
0	8
0	3
0	0
382	0
358	364
2	361
14	17
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
1	3
0	3
0	1
0	0
0	1
0	0
0	1
0	2
0	0
0	5
0	0
0	0
0	6
0	1
0	3
0	4
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
196	42
0	0
0	23
1	20
0	8
2	8
17	4
0	0
18	12
0	12
0	4
0	4
0	0
0	603
0	63
1	37
0	639
1	548
1	118
0	388
0	0
0	125
0	29
0	306
0	0
1	74
0	241
0	152
2	147
0	111
0	37
0	17
1	17
0	0
0	55
1	32
0	39
0	45
679	45
11	34
0	41
0	0
44	40
0	4
0	41
0	2
0	2
0	9
2	1
230	22
0	22
0	0
0	8
0	0
0	22
0	2
0	0
0	0
0	1
0	1
0	63
22	63
0	2
0	57
0	1
0	16
0	1
0	1
0	280
5	253
0	280
1	61
5	45
0	36
0	43
1	12
2	2
0	50
0	50
0	97
0	97
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	429
0	113
0	0
2	5
3	538
2	538
3	166
0	10
0	7
0	11
3	36
1	25
0	29
0	5
0	5
0	29
0	24
0	3
0	11
0	23
0	12
0	5
0	15
0	1
0	4
0	20
0	19
0	2
0	1
0	6
0	6
0	0
1	28
1	92
0	84
0	0
0	0
0	0
8	54
0	22
0	21
0	2
0	23
0	10
0	10
0	23
0	10
1	12
0	114
0	95
0	93
0	111
2	101
0	110
1	97
4	27
0	1
0	0
0	7
0	3
0	0
1	8
0	7
0	0
0	0
1	0
0	0
5	7
0	7
0	2
0	0
0	25
0	25
0	32
0	25
2	23
0	22
0	18
0	15
0	12
0	12
0	8
0	5
0	6
0	3
0	0
0	2
1	0
0	1
0	0
0	0
179	201
0	133
2	17
0	110
0	56
0	71
0	13
0	0
2	1
14	12
0	0
1	12
0	0
0	1
0	0
0	0
1	5
18	16
6	11
0	0
0	0
0	0
0	0
243	44
0	0
0	0
0	0
0	7
0	9
0	3
0	0
0	2
0	5
7	0
0	13
0	0
0	0
0	0
1	7
0	0
3	80
1	40
0	10
