UniqueCount	AmbigCount
0	0
3	0
0	0
36	0
0	0
2	0
0	0
0	277
0	288
3	280
0	295
2	115
0	0
11	0
1	22
0	0
0	12
4	0
0	0
0	0
0	0
15	21
0	0
0	20
0	18
0	1
0	0
2	0
1	30
0	28
0	25
1	9
0	0
0	25
0	25
2	2
0	8
0	8
0	24
0	24
0	0
0	2
0	2
0	0
1	0
0	0
1	1
0	0
0	39
1	52
0	39
0	0
0	3
0	3
5	24
0	24
0	19
1	15
0	16
21	34
0	34
0	30
1	0
1	22
25	17
0	21
4	4
0	0
0	8
0	0
0	8
0	13
0	12
0	11
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	52
0	51
2	53
1	48
0	0
0	0
0	0
0	133
0	568
0	510
0	453
1	308
12	593
0	250
0	11
0	384
0	551
0	592
1	188
2	5
1	17
0	117
4	329
0	104
0	0
0	0
0	0
0	0
0	0
1	0
1	6
0	6
0	1
0	5
0	0
0	1
0	0
0	97
0	97
0	14
1	97
0	7
0	26
0	17
0	26
0	20
0	12
4	14
0	11
0	25
0	26
0	26
0	11
0	8
0	6
0	6
1	0
2	2
0	12
0	12
0	2
0	0
0	0
1	9
3	66
3	31
2	65
0	66
0	10
0	33
0	49
0	62
0	59
0	10
4	2
0	0
2	95
6	51
0	73
0	70
0	71
1	9
7	30
0	27
0	12
0	5
0	0
0	3
0	29
0	0
0	2
0	4
0	30
0	40
0	41
0	39
1	38
0	40
0	37
0	5
0	29
0	43
0	1
0	5
0	30
0	6
0	0
1	3
0	18
9	3
0	3
1	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	8
0	0
0	0
0	53
0	50
0	2
0	0
2	52
0	50
0	0
2	47
1	4
0	1
0	1
4	22
1	0
0	40
0	36
0	10
0	10
0	32
0	10
0	31
0	8
0	5
0	13
0	8
0	6
0	2
0	3
0	0
1	7
0	3
0	1
0	7
0	4
0	8
0	28
0	49
0	1
2	59
0	15
0	50
0	31
0	0
0	9
0	9
1	31
1	36
0	21
1	19
0	0
0	8
1	77
0	64
1	61
0	11
0	9
3	17
0	0
0	0
3	0
0	0
0	0
0	80
1	80
0	80
0	10
0	3
0	0
0	0
0	0
16	26
0	23
0	21
2	0
1	0
0	0
0	0
0	0
0	0
0	2
0	1
0	1
0	0
0	34
0	37
0	30
0	31
1	31
0	0
0	36
0	23
3	27
0	0
0	0
0	0
0	0
0	0
41	30
0	0
1	0
0	30
0	17
0	19
0	15
0	11
0	6
0	8
0	0
0	0
2	0
3	0
0	5
0	0
2	3
0	2
0	4
2	2
0	3
0	62
0	0
0	63
2	62
0	2
0	61
0	34
0	3
0	0
0	0
0	2
0	1
0	4
0	4
0	0
0	4
0	1
0	0
0	4
0	5
2	60
1	7
11	49
0	50
1	36
0	4
0	0
0	1
0	0
0	0
1	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	2
0	1
0	0
0	2
0	4
0	4
0	2
0	0
0	2
0	1
0	2
163	890
3	173
1	406
1	178
0	190
0	36
0	83
0	0
0	21
2	18
2	0
2	19
2	26
0	66
4	48
0	0
0	0
0	372
0	40
0	26
33	16
1	7
0	10
0	0
243	120
0	120
1	0
0	73
0	77
0	19
0	11
0	13
0	1
0	8
0	1
0	30
0	6
0	12
0	12
0	70
0	8
0	70
0	50
1	38
11	17
0	58
1	0
1	94
2	17
0	9
0	11
0	8
0	6
0	1
0	5
0	2
2	12
1	7
0	4
1	1
0	12
5	44
1	14
0	38
1	26
0	23
0	31
0	22
0	23
0	12
0	5
0	7
0	1
1	1
0	1
1	4
2	6
0	6
0	0
0	13
0	12
1	7
0	0
0	0
0	9
0	10
1	3
0	15
0	15
1	0
0	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	1
0	0
0	2
0	7
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	26
0	19
0	26
0	0
0	1
0	0
0	2
1	5
0	0
1	3
0	4
0	0
0	3
1	0
0	2
0	1
0	0
0	1
2	49
0	18
0	17
2	36
0	83
0	52
11	68
0	58
10	49
0	48
0	47
0	0
0	0
0	0
0	0
0	4
0	4
0	188
0	0
6	188
2	172
1	188
0	20
0	18
1	13
1	13
0	19
0	12
0	9
0	0
0	0
1	0
0	0
2	1
0	1
0	0
0	0
0	0
0	0
0	1
5	48
0	28
0	39
0	2
0	59
0	6
0	60
1	0
0	0
0	34
1	21
57	11
1	11
0	6
0	0
605	281
0	53
1	228
0	170
0	0
1	0
0	111
1	96
0	10
0	1
0	29
0	9
2	5
1	1
1	0
12	0
0	0
0	41
0	29
1	39
0	41
4	43
0	21
0	1
0	14
0	0
0	9
0	9
1	3
0	2
0	2
0	0
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
2	0
0	0
4	9
10	11
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	31
0	31
0	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
196	29
0	20
0	9
0	0
1	0
0	0
1	0
0	0
0	0
23	8
0	7
0	1
0	14
0	0
0	299
0	230
0	193
0	0
0	0
0	10
0	36
0	0
3	0
1	27
0	10
0	9
0	0
0	0
0	23
1	103
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	13
0	8
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	6
0	51
0	23
0	61
0	35
1	70
0	6
0	3
0	0
0	4
0	53
0	0
3	40
0	2
0	1
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	10
0	5
31	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	32
0	33
0	37
0	19
0	13
0	2
0	0
0	0
0	2
0	0
0	0
0	2
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	14
0	43
0	55
0	50
0	33
0	2
0	1
2	3
0	9
0	0
0	2
0	2
0	3
0	0
0	0
0	0
0	2
0	2
0	0
1	0
4	29
0	5
0	18
0	9
0	9
0	11
0	11
0	14
0	0
0	4
0	24
0	0
0	3
0	2
1	1
0	1
0	17
0	20
0	12
0	67
0	0
0	2
0	4
0	0
7	3
0	9
23	98
1	0
0	66
0	63
10	0
0	0
0	0
0	0
2	4
0	1
0	0
1	15
0	0
0	33
0	33
0	5
0	33
2	16
0	16
0	16
0	0
0	1
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	34
0	253
0	244
0	237
0	39
0	258
0	0
0	8
0	1
3	9
1	0
1	100
0	0
3	15
2	2
3	2
2	2
0	16
0	17
0	4
0	15
0	5
1	5
0	0
2	0
0	0
0	0
0	0
0	0
0	318
0	190
1	316
0	21
0	239
1	252
0	32
1	7
0	0
0	0
0	2
0	15
0	3
0	1
0	7
0	2
0	15
0	2
0	0
0	1
0	15
0	15
0	2
0	2
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	0
0	54
0	53
1	56
0	22
0	6
0	27
0	11
0	8
0	7
0	0
0	4
0	2
0	1
30	54
2	8
0	34
0	52
0	8
0	8
0	9
1	15
0	17
0	6
0	14
0	7
2	1
0	0
0	2
0	1
0	0
0	2
0	1
0	3
0	8
0	1
0	1
0	1
0	6
0	0
0	0
0	2
0	0
0	3
0	4
1	6
0	0
0	0
0	4
0	4
0	4
0	4
0	3
0	1
0	3
0	0
0	0
0	0
0	0
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	114
0	129
0	0
0	75
1	72
0	61
0	0
0	0
0	0
0	63
0	0
0	0
0	124
3	15
0	1
0	0
0	0
0	98
1	0
5	98
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	2
0	2
0	2
1	2
0	1
0	0
0	0
0	1
0	0
0	0
0	0
6	6
0	0
3	6
0	6
0	5
3	0
8	0
1	0
0	0
0	0
0	0
131	117
0	117
1	13
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	220
0	440
0	419
0	198
2	198
0	181
0	0
1	200
0	215
1	9
0	3
0	0
0	0
93	0
0	2
0	7
0	1
2	138
0	116
0	121
0	125
0	137
0	132
7	133
0	79
2	11
0	66
0	5
3	3
1	10
0	6
0	6
43	20
0	12
0	8
0	41
0	45
0	5
0	40
0	40
0	43
0	5
0	3
0	5
0	2
0	10
0	6
0	8
0	6
0	6
0	4
3	2
8	4
0	4
8	24
0	24
0	22
0	1
1	3
0	5
0	5
1	2
0	2
0	0
2	0
1	0
0	0
0	0
0	0
2	19
1	5
0	8
0	19
0	13
0	20
0	14
0	39
0	10
0	18
0	19
0	30
1	38
0	648
0	662
0	649
0	661
0	0
0	15
0	21
0	5
1	11
0	0
0	0
0	0
0	8
0	6
0	3
0	4
0	4
0	3
0	0
0	12
0	1
2	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
25	4
0	3
0	4
0	58
2	58
0	56
0	9
0	7
0	1
0	5
0	4
0	0
0	2
0	2
0	0
0	0
0	0
0	7
5	25
0	2
3	2
0	7
0	3
0	1
0	2
0	4
3	0
0	1
0	0
0	3
1	5
0	0
0	0
0	0
0	2
0	66
0	69
0	1
0	1
6	16
1	0
0	0
0	23
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	3
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	0
0	2
0	2
0	0
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	2
0	0
0	2
0	0
0	0
0	0
0	8
0	8
0	7
0	3
0	0
0	2
0	9
1	52
0	51
0	46
0	7
0	2
0	4
0	66
0	60
5	48
0	61
0	55
1	37
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
56	41
0	37
0	39
0	0
0	0
0	0
30	3
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	20
0	3
0	18
0	19
0	3
0	2
0	3
0	2
1	0
0	2
3	1
1	14
1	13
0	1
0	3
0	0
0	3
6	7
0	5
1	3
0	186
0	171
0	205
0	23
2	17
3	15
0	197
0	73
1	31
0	193
0	128
1	192
0	89
0	45
0	155
3	1
28	242
8	137
0	76
0	69
5	44
0	56
0	2
0	2
0	43
3	26
0	56
0	0
1	56
0	56
1	4
0	14
1	15
1	1
0	0
1	0
5	74
0	224
0	238
0	217
0	207
0	155
0	152
0	21
0	0
0	0
0	103
1	13
0	9
0	1
0	0
178	0
0	0
0	0
0	0
0	0
0	0
243	0
11	41
0	41
0	41
2	37
1	6
0	37
0	41
0	0
0	3
0	9
0	8
0	1
0	11
0	11
0	8
0	7
0	2
0	3
85	34
0	29
0	27
0	15
1	5
1	0
0	157
0	221
0	86
6	213
0	101
0	69
0	68
0	9
0	79
0	70
0	78
0	0
0	0
0	0
0	0
29	0
11	0
0	0
0	0
59	41
2	41
0	26
0	22
0	16
0	3
0	23
0	24
0	1
0	0
0	3
0	0
0	1
0	5
0	2
0	3
1	3
0	2
0	1
1	0
0	1
0	1
1	1
0	0
2	0
0	207
26	201
0	7
0	17
1	194
1	146
0	15
0	0
0	121
0	2
2	0
1	1
0	0
0	0
1	5
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	8
0	5
0	9
0	9
0	9
0	9
0	12
0	0
0	5
0	2
0	6
0	6
0	2
0	1
0	0
0	1
0	0
0	1
0	22
0	20
1	19
0	21
0	21
0	19
0	5
0	6
0	5
0	1
88	85
0	10
0	26
0	15
0	4
0	6
1	11
0	23
0	19
0	6
1	1
0	0
0	1
0	0
0	1
3	0
9	0
2	0
0	0
0	1
0	2
0	0
5	27
0	25
0	5
0	5
0	0
17	58
0	16
0	49
1	45
0	10
0	7
0	5
0	32
0	29
0	7
0	1
0	1
0	0
0	0
0	16
0	8
0	33
1	5
0	21
0	4
1	0
0	0
1	0
0	7
0	1
0	1
0	5
0	4
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	14
1	14
0	14
0	14
0	14
0	14
0	8
0	4
0	6
0	3
0	3
0	0
0	3
0	3
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	1
1	54
1	51
0	18
0	51
1	13
0	41
0	41
0	16
0	5
0	8
2	8
0	0
0	0
0	0
0	22
0	2
0	20
0	21
1	20
0	3
0	3
19	6
3	6
0	1
0	1
0	4
1	3
0	0
0	0
0	6
0	2
1	10
0	10
1	0
0	0
0	47
0	69
0	63
0	77
0	50
0	0
0	0
0	4
0	44
0	0
0	3
0	16
0	63
0	8
0	18
0	59
0	58
0	51
0	8
1	8
6	0
0	0
0	0
0	0
0	0
17	34
0	0
0	9
2	34
0	3
0	3
10	97
0	0
1	49
131	97
0	0
0	75
0	40
0	7
13	69
0	6
0	67
0	9
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	2
0	1
0	3
0	2
0	18
0	18
0	18
1	19
1	0
0	1
0	17
0	16
0	2
0	0
1	15
0	5
0	0
0	5
4	8
0	3
0	3
4	2
0	64
2	56
0	67
0	58
0	27
1	13
1	5
0	11
1	2
0	4
0	0
0	0
0	30
0	45
0	4
1	47
1	22
0	2
0	35
0	33
0	31
0	22
0	22
1	19
0	0
0	0
0	0
0	2
2	73
0	66
0	65
0	70
0	4
0	69
0	0
3	1
0	18
4	36
0	0
0	0
1	3
0	39
0	21
0	6
1	3
0	6
1	115
0	105
1	95
0	101
0	28
0	9
0	0
0	0
1	42
2	42
1	41
0	0
0	2
0	10
0	32
10	4
0	4
0	0
28	65
0	19
0	36
0	8
0	29
0	0
0	0
0	64
2	42
0	83
0	83
0	80
0	13
0	1
0	5
0	13
0	0
1	0
0	9
0	2
0	2
0	0
0	2
0	52
0	52
0	47
0	3
0	5
1	51
0	1
0	54
6	48
0	14
0	2
0	0
0	0
0	1
0	0
0	0
0	7
0	8
1	39
1	0
0	0
0	18
0	0
4	0
0	3
3	2
0	0
3	4
0	5
2	19
6	13
0	20
0	185
0	174
0	178
0	184
0	155
0	147
0	110
0	114
0	64
8	51
0	41
0	33
0	0
3	3
0	3
0	3
3	0
0	0
0	20
110	112
0	42
0	58
0	8
1	16
0	9
0	54
0	0
0	0
0	3
0	57
0	57
0	25
0	56
0	57
0	57
0	0
0	0
0	0
0	2
0	0
0	23
0	27
0	0
0	3
0	0
0	3
0	0
0	2
0	0
0	0
0	0
1	0
0	0
1	0
74	1065
1	169
0	1065
0	271
0	1060
0	242
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	7
1	7
0	5
1	6
0	0
0	0
4	2
1	0
40	2
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
73	44
0	11
0	23
0	23
1	27
1	9
0	0
0	0
0	0
0	0
6	148
0	104
0	123
30	110
0	91
0	145
1	34
0	15
2	0
34	37
0	11
0	2
0	10
0	1
0	0
0	1
0	5
0	0
0	2
0	0
0	0
233	2
0	1
0	0
1	20
0	19
0	0
0	0
0	0
0	0
3	26
0	0
0	37
0	0
0	16
3	178
0	184
0	168
0	0
0	21
0	0
0	0
0	17
0	17
0	4
1	13
0	14
0	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	43
0	0
0	7
0	44
0	2
0	0
1	4
1	0
0	10
0	75
0	9
0	28
0	79
0	82
0	91
0	77
0	3
0	29
0	3
0	16
0	83
0	8
0	9
0	11
1	1
0	16
0	0
0	0
1	36
0	0
0	0
0	2
9	3
0	0
0	1
2	30
0	3
0	27
0	0
0	5
0	5
0	5
2	12
0	4
0	5
0	0
0	0
57	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
56	0
0	0
0	0
0	0
478	125
1	125
0	133
0	90
0	96
1	103
25	10
0	94
0	29
1	82
0	67
4	45
5	42
0	31
0	0
0	0
0	0
0	0
0	0
2	0
0	9
0	8
0	8
0	8
0	8
0	9
0	9
0	3
0	1
1	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	7
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	118
1	118
0	74
0	27
1	17
2	0
0	0
0	0
0	0
0	6
0	5
0	5
0	5
0	1
0	0
0	0
0	0
0	0
0	4
0	0
0	1
334	121
0	22
0	22
0	0
0	15
0	7
0	0
0	13
0	16
0	22
0	35
0	10
0	0
0	0
0	0
3	0
2	31
0	28
0	8
0	11
0	5
14	84
1	84
0	44
0	56
5	1
1	119
0	1
1	29
0	112
0	34
0	29
1	9
0	47
0	24
0	27
0	12
2	4
0	0
0	0
42	0
44	0
0	0
4	0
0	18
3	18
0	2
0	3
0	12
0	6
27	9
0	8
0	1
5	1
0	0
0	5
0	99
0	95
0	57
0	35
0	40
0	36
0	0
0	0
0	0
0	1
0	1
0	1
0	0
2	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	16
0	16
0	16
0	0
0	2
0	19
0	18
0	21
0	21
2	15
8	18
2	21
0	5
2	54
0	57
0	57
0	11
1	53
0	19
0	0
1	16
0	0
3	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
6	3
0	2
0	0
0	1
0	1
37	8
1	8
0	0
3	2
0	2
0	1
0	1
0	0
0	0
0	0
0	1
0	11
0	1
0	1
1	1
0	10
0	1
0	1
0	0
0	0
0	2
2	1
0	1
1	0
0	121
0	121
0	0
0	3
0	3
0	3
0	3
0	4
0	6
0	6
0	0
0	1
0	2
0	1
0	2
0	0
0	0
0	1
0	2
0	5
0	2
0	4
0	5
0	2
0	0
0	0
0	0
0	0
0	0
50	10
1	10
0	10
0	7
0	0
0	0
0	0
1	79
0	45
8	2
0	4
0	7
0	67
0	2
0	10
0	3
0	3
0	3
0	79
0	2
0	2
1	0
2	3
0	7
0	7
1	0
1	6
13	4
0	3
1	12
1	13
2	13
0	224
0	12
0	8
0	0
0	5
0	3
0	3
21	212
1	212
0	0
15	56
0	5
0	51
0	0
0	6
0	51
0	40
0	16
0	21
15	20
0	4
0	12
0	20
0	15
0	13
8	19
0	1
0	19
0	10
0	17
0	7
0	7
0	8
0	1
0	9
0	1
105	0
0	20
6	23
0	6
0	1
0	9
0	3
0	8
1	0
1	39
0	35
0	11
0	2
0	10
0	4
0	9
0	7
0	3
0	2
0	1
0	0
0	0
2	0
1	346
0	344
1	89
0	46
0	241
0	53
0	72
0	290
2	272
0	65
0	46
0	210
18	84
1	18
0	32
0	0
0	6
17	42
0	1
0	11
0	34
0	6
11	0
0	0
0	0
0	0
0	0
0	0
0	0
127	25
0	1
0	9
0	33
0	4
1	13
0	10
0	10
0	14
0	20
1	15
0	13
0	15
0	0
0	18
2	111
0	111
0	15
0	0
0	2
1	2
0	0
0	0
8	0
0	0
0	0
0	0
0	55
0	23
11	54
0	11
0	1
0	15
0	1
0	12
0	57
2	12
0	12
0	8
0	8
0	10
0	1
0	1
0	0
0	2
0	2
0	1
3	0
2	60
0	62
0	63
0	6
0	3
0	7
0	12
0	3
0	1
0	9
1	2
0	0
0	5
0	4
0	6
0	0
0	3
1	6
0	6
0	13
0	4
0	1
0	7
0	8
0	6
0	6
0	8
0	8
0	4
1	0
1	17
0	17
0	17
0	0
0	0
0	17
0	17
1	188
7	119
0	175
0	182
0	36
7	68
0	7
0	13
1	0
0	3
0	13
0	0
0	15
0	0
0	13
0	0
0	170
0	174
1	136
4	14
0	15
4	12
0	107
0	31
3	6
0	89
5	89
0	11
1	11
0	60
1	57
0	60
0	1
0	0
0	1
0	1
0	1
1	0
0	1
0	0
2	0
1	0
0	0
0	0
58	0
0	1
0	0
0	1
523	573
0	242
352	681
0	576
1	8
0	356
2	155
1	77
0	41
0	37
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	3
0	0
0	2
0	3
0	3
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	4
0	3
0	15
0	15
0	5
0	4
0	5
0	5
0	14
0	0
0	0
0	0
0	0
2	0
3	0
27	23
0	23
86	41
0	19
0	4
0	13
0	11
0	4
0	14
0	5
0	5
0	5
25	103
0	17
0	28
0	7
0	7
0	0
0	0
0	7
1	4
0	22
3	45
0	5
0	0
0	0
0	0
5	404
0	0
5	377
0	293
0	0
3	38
0	21
0	75
0	0
5	69
0	33
0	0
0	0
0	25
2	52
0	76
1	43
0	24
0	36
2	25
0	20
0	22
1	22
13	19
0	12
0	7
0	0
390	0
404	408
2	401
14	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	2
0	2
0	2
0	2
0	1
0	0
0	0
0	0
0	2
0	0
0	0
0	2
0	0
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
217	56
0	0
0	34
4	28
0	8
0	3
21	2
0	0
15	11
0	11
0	4
0	4
0	0
0	649
0	52
3	46
0	690
3	579
1	149
0	443
0	0
0	163
0	52
0	321
0	0
0	78
0	259
0	150
4	146
0	109
0	38
0	16
0	14
0	0
0	65
0	33
0	40
0	56
759	57
24	38
0	44
2	0
42	23
0	4
0	23
0	3
0	1
0	4
1	0
253	14
0	14
0	0
0	4
0	0
0	44
0	8
0	0
0	0
0	7
0	6
0	78
29	78
0	8
0	71
0	8
0	22
0	7
0	5
0	293
7	265
0	293
4	59
2	47
0	32
0	40
1	9
2	3
0	61
1	61
0	123
0	123
0	0
0	0
0	0
0	0
6	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	2
0	0
0	2
0	0
0	4
0	419
0	96
0	0
1	0
5	543
1	541
2	169
0	8
1	2
0	11
6	38
0	32
0	32
0	4
0	4
0	32
0	28
0	4
0	10
0	24
0	12
0	9
0	19
0	2
0	6
1	23
0	16
2	3
0	1
0	0
0	0
0	0
5	19
2	89
0	76
0	0
0	0
0	0
6	51
0	26
0	31
0	5
0	21
0	10
0	12
0	27
0	14
0	14
0	83
0	69
0	68
0	80
3	74
0	79
0	70
0	18
0	0
0	0
0	4
0	1
0	0
1	7
0	7
0	0
0	0
0	0
0	0
8	9
0	9
0	2
0	3
0	29
0	29
0	34
0	30
1	26
0	22
2	15
0	13
0	11
0	7
0	4
0	4
0	3
0	2
0	0
0	2
3	0
0	1
0	0
0	0
197	255
0	152
1	27
0	148
0	75
0	79
0	14
0	1
0	1
19	16
0	0
0	15
0	0
0	2
0	0
0	0
1	7
23	19
6	12
0	0
0	0
0	0
0	0
309	78
0	0
0	0
0	4
0	18
0	16
1	6
0	0
0	5
0	4
6	0
0	14
0	0
0	0
0	0
1	14
0	0
6	69
0	42
1	12
