UniqueCount	AmbigCount
0	0
0	0
0	0
3	0
1	0
0	0
0	0
0	280
0	286
1	276
0	292
3	122
0	0
17	0
0	27
0	0
1	13
2	0
0	0
0	0
0	0
13	61
0	0
0	56
1	50
0	1
0	0
10	0
23	180
2	172
0	165
0	37
0	3
0	70
0	72
6	6
0	15
0	14
1	63
0	65
0	0
1	3
1	2
0	4
0	0
0	0
0	2
0	0
0	140
8	179
0	124
0	0
0	9
0	10
18	81
2	81
1	62
1	17
0	18
32	47
0	47
0	40
1	0
22	119
81	96
0	109
8	33
1	0
0	49
0	0
0	50
2	43
2	46
0	29
0	4
0	170
1	41
0	19
2	19
0	170
0	156
0	56
1	120
0	51
0	26
2	33
1	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	126
0	109
0	101
0	68
2	142
0	54
0	6
0	91
0	130
0	140
1	34
4	2
0	4
0	36
1	85
0	32
0	4
0	4
0	4
0	4
1	0
0	1
11	25
0	32
0	6
0	20
0	0
0	14
0	7
0	207
3	207
0	30
1	214
0	15
0	52
0	39
0	52
0	38
0	21
5	27
0	25
0	57
0	51
0	52
2	26
0	11
0	9
0	12
2	0
0	14
0	29
0	29
1	12
0	7
0	0
2	13
7	163
11	77
2	149
1	151
1	23
0	79
2	126
0	158
0	145
0	23
3	6
0	0
5	45
5	26
0	35
0	36
0	36
0	8
10	14
0	14
0	7
0	2
0	0
0	5
0	44
0	0
0	3
0	6
0	78
0	83
0	70
0	68
0	65
0	67
0	72
0	8
1	45
0	73
0	1
0	8
0	60
0	11
0	0
0	7
0	24
10	6
0	7
0	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	0
0	0
0	201
0	179
0	14
0	0
11	190
0	176
0	0
9	167
3	8
7	9
1	7
15	80
2	0
0	149
0	139
0	31
0	27
0	126
2	30
0	121
1	21
0	7
0	46
0	23
0	28
0	9
0	17
0	0
0	14
7	32
0	3
0	41
0	41
0	59
0	208
0	441
0	15
37	423
2	112
0	439
0	221
3	1
3	79
0	78
0	264
10	297
0	213
2	121
0	0
0	8
0	90
0	79
0	50
0	16
3	9
2	21
1	0
0	0
0	0
3	0
0	0
0	17
1	17
0	17
0	2
0	1
0	0
0	0
0	0
37	64
0	59
0	48
2	0
1	0
0	0
0	0
0	0
1	0
2	3
0	3
0	3
0	0
0	84
0	99
0	73
0	79
1	80
0	2
1	96
0	46
6	61
0	0
0	30
2	28
0	8
0	3
17	35
0	0
0	1
0	35
0	13
0	18
1	17
0	16
0	5
0	8
0	0
0	0
0	0
6	3
0	5
2	0
2	2
0	10
1	12
3	3
0	15
0	161
0	0
0	166
1	162
0	7
0	160
0	81
1	16
0	0
0	0
0	11
0	8
0	15
0	17
3	0
0	18
0	4
0	1
0	18
0	17
6	154
0	14
19	123
3	126
16	94
0	15
0	2
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	0
0	0
0	1
0	0
71	317
5	75
1	141
0	69
0	65
0	18
0	35
0	0
3	5
0	9
2	0
1	3
0	14
0	17
1	14
36	112
0	112
1	141
0	9
0	4
94	33
1	8
1	25
0	0
514	234
0	234
1	0
0	5
0	5
0	1
0	2
0	2
0	0
0	2
0	0
0	3
0	1
0	1
0	2
0	4
0	1
0	5
0	2
0	1
0	1
0	169
1	0
1	236
0	23
0	9
0	19
0	14
4	19
1	9
1	16
0	8
6	24
0	12
0	11
3	4
0	31
12	120
1	44
2	106
5	65
0	52
2	80
0	49
0	56
0	30
0	8
0	16
0	3
2	3
0	3
0	3
3	6
1	6
0	1
2	16
0	15
0	11
1	1
0	1
0	13
0	12
2	2
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	1
0	0
1	3
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	2
1	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	18
0	0
0	0
0	0
0	207
0	119
0	207
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	1
0	0
0	1
0	0
0	1
0	0
0	0
0	0
3	107
0	74
1	68
2	95
0	150
2	102
2	109
0	120
50	85
0	83
0	82
0	0
0	0
0	0
0	0
0	17
0	17
0	425
0	0
37	425
0	369
0	423
0	122
4	118
1	119
9	118
0	106
0	85
0	73
0	1
1	0
3	1
1	0
42	8
0	8
0	4
0	0
0	0
0	0
3	4
7	159
0	115
1	141
0	8
1	181
1	31
0	179
3	1
0	0
3	98
3	61
24	7
0	7
0	2
1	0
550	262
0	50
5	212
0	152
0	0
1	0
4	226
0	197
0	12
0	0
1	49
0	25
7	12
0	2
0	0
6	0
0	0
0	117
0	109
1	112
0	111
10	140
1	92
5	6
0	25
2	0
0	13
0	13
0	10
0	5
0	5
0	2
0	1
6	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	12
0	0
1	0
0	0
0	0
3	0
0	0
17	15
20	19
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	48
0	48
0	45
9	0
0	713
0	776
0	718
0	776
1	702
6	668
0	162
0	92
0	88
2	60
3	51
0	64
0	11
0	25
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	7
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
184	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	1
0	0
2712	899
0	0
317	899
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
26	6
0	5
1	1
0	0
0	0
0	0
0	0
0	0
0	0
13	2
0	1
0	1
0	11
0	0
0	307
0	267
0	177
0	0
0	0
0	11
0	39
0	0
8	0
4	37
0	7
0	5
4	0
0	1
0	14
2	61
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
29	6
1	19
118	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	4
0	54
0	17
0	61
0	27
0	68
1	4
0	2
0	0
1	2
1	60
0	2
13	42
0	1
0	1
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	4
0	6
79	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	46
0	46
0	49
0	21
0	6
1	34
0	6
0	4
0	36
0	0
0	0
0	26
0	6
0	9
0	3
0	5
0	6
0	4
0	0
0	38
0	120
0	147
0	145
0	77
0	3
0	3
0	10
0	14
0	5
1	29
1	35
4	39
0	0
0	6
0	10
0	32
0	31
0	6
2	0
0	13
0	3
0	10
0	8
0	7
0	7
0	5
0	7
0	0
0	3
0	11
0	0
0	4
0	1
0	5
0	6
0	10
0	17
0	9
1	295
0	0
0	1
0	0
0	0
7	4
0	7
106	400
3	0
2	265
1	292
27	0
0	0
0	0
0	0
0	10
0	5
0	0
5	36
0	0
0	108
0	108
0	24
0	106
4	38
0	39
1	38
0	0
0	1
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	73
0	440
0	407
1	387
0	84
0	450
0	7
0	10
2	8
1	7
3	0
0	117
0	0
0	16
1	1
1	9
1	9
0	8
0	9
0	2
0	8
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	421
0	188
0	421
1	20
0	253
0	278
0	27
3	10
0	0
0	0
0	1
0	25
0	1
0	1
0	9
0	1
0	25
0	2
0	0
0	2
0	26
0	26
0	1
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	0
0	362
0	356
0	366
0	114
0	37
0	140
0	53
0	39
0	26
2	0
0	23
2	8
0	2
96	176
1	52
0	132
1	164
2	32
0	73
1	13
1	12
1	13
0	11
0	11
0	1
1	0
0	0
0	4
0	10
0	0
2	50
0	5
0	21
0	76
1	2
0	13
0	2
1	75
0	6
0	6
0	9
0	10
0	10
0	8
4	64
0	2
0	6
0	36
0	34
0	33
0	35
0	19
0	12
0	7
2	2
0	1
0	1
0	1
2	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	4
0	4
0	0
0	3
0	3
0	1
0	0
0	0
0	0
5	101
0	0
0	0
0	137
11	19
0	1
0	0
0	0
1	81
0	0
4	80
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	26
0	26
0	20
1	17
0	15
0	7
0	0
0	3
0	0
0	0
0	0
5	19
0	0
2	7
5	7
0	3
7	12
10	0
9	1
0	0
0	0
0	0
91	71
0	69
1	12
0	0
8	0
0	0
0	66
0	67
0	64
0	0
1	62
0	44
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	12
0	0
0	0
0	0
0	5
0	0
0	0
0	5
0	15
0	14
0	5
0	5
0	3
0	0
0	3
0	4
0	0
0	0
0	0
0	0
19	0
0	8
1	15
0	10
7	213
0	163
1	178
0	170
0	208
0	203
33	204
2	102
0	12
0	105
0	7
9	4
0	29
0	16
0	15
55	24
1	12
0	12
0	137
0	149
4	23
0	140
0	132
0	129
2	16
0	8
1	12
0	9
0	23
0	10
0	11
0	7
0	7
1	2
1	1
15	6
5	6
20	55
0	53
0	51
3	3
0	4
0	4
0	2
0	0
0	0
0	0
9	0
2	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	2
0	0
0	1
0	2
0	3
0	2
0	62
0	65
0	61
0	66
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	3
1	2
0	2
0	1
0	1
0	0
2	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
2	0
0	0
0	0
108	7
0	6
0	2
0	99
1	85
0	95
0	21
0	9
1	0
0	8
0	7
1	1
0	4
1	3
0	0
0	0
0	0
0	1
7	8
0	2
7	4
0	2
0	6
0	1
0	1
3	8
0	1
2	3
0	0
0	2
0	2
0	0
0	0
0	0
0	1
0	156
7	169
0	4
0	2
0	8
0	0
0	0
1	5
0	0
1	0
0	0
1	0
0	0
0	0
0	12
0	0
0	0
0	13
0	0
1	28
0	11
0	70
0	70
0	71
0	75
0	6
0	70
1	69
0	49
0	50
2	60
0	42
0	53
0	23
1	31
0	8
0	8
0	25
0	8
0	25
0	22
0	4
0	13
0	34
0	27
0	21
0	14
1	8
0	13
0	21
2	245
0	240
0	209
0	44
0	0
0	31
0	969
2	887
36	807
0	933
1	837
25	487
2	44
1	0
0	0
4	0
0	0
3	0
0	0
0	0
45	49
0	42
0	49
1	0
0	0
0	0
58	15
0	17
0	17
0	0
0	2
0	3
0	0
0	0
0	0
0	6
0	2
0	5
0	5
0	1
0	0
0	0
1	1
0	0
1	1
0	0
3	45
0	38
6	8
0	17
0	0
0	13
12	14
0	7
1	12
0	530
0	465
0	587
0	32
0	33
2	47
0	580
0	220
4	91
0	554
0	423
0	508
0	299
0	129
0	428
7	3
35	656
11	337
0	216
0	192
15	135
0	27
0	2
0	2
0	19
1	15
0	27
0	0
3	27
0	27
0	2
0	0
0	0
0	0
0	0
0	0
6	125
0	334
0	325
0	308
1	321
0	220
0	214
0	29
0	0
0	0
0	141
0	10
0	8
0	4
0	0
6	0
0	0
0	0
0	0
0	0
0	0
24	0
27	154
0	155
0	159
1	132
0	17
1	121
0	143
0	0
1	30
0	29
0	21
0	2
4	40
0	43
0	26
0	23
0	10
0	14
228	80
0	69
0	66
0	31
0	13
1	0
0	277
7	412
0	143
9	393
1	174
0	135
0	136
1	32
0	158
0	139
0	157
2	0
0	0
0	0
0	0
2	0
33	0
5	0
0	0
66	102
15	102
0	112
0	92
0	64
0	9
1	94
1	107
0	3
0	0
0	12
0	0
1	4
0	25
0	13
0	18
0	18
0	8
0	10
2	2
0	8
1	7
2	3
0	0
4	1
0	172
22	168
0	4
0	16
0	167
1	132
0	5
0	0
0	117
0	0
6	0
0	5
0	0
0	0
0	2
0	0
0	14
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
129	22
0	22
0	0
0	0
0	0
0	0
0	0
0	2
0	12
0	10
0	20
0	19
0	21
0	21
0	22
0	2
0	4
0	4
0	4
0	3
0	4
0	2
0	0
0	1
0	1
0	0
3	33
0	33
4	30
0	28
0	28
0	25
2	4
0	8
0	6
0	5
227	135
0	29
0	46
0	37
0	9
0	3
2	15
0	30
0	20
2	3
1	0
1	4
0	4
0	0
0	0
2	4
12	4
0	0
0	0
0	3
0	4
0	3
5	30
2	30
0	6
0	7
0	5
1	28
0	8
0	21
0	20
0	7
0	4
0	4
0	17
0	10
0	6
1	2
0	4
0	0
0	0
0	9
0	5
0	15
0	24
0	54
0	24
0	0
0	0
2	0
2	62
0	1
2	1
0	38
1	23
1	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	0
0	0
2	0
0	0
0	0
0	3
0	3
0	3
0	3
0	3
0	3
0	2
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	242
0	225
0	66
0	225
4	55
0	207
0	188
0	82
0	31
1	35
5	38
0	0
0	0
0	0
0	53
0	6
0	47
1	47
0	47
1	1
0	4
18	2
0	2
1	1
0	0
0	6
0	4
0	1
1	0
0	7
0	1
3	12
0	15
0	4
0	0
0	51
0	82
0	83
0	88
0	51
0	0
0	0
0	6
0	52
0	0
0	3
0	12
0	81
0	2
0	12
0	71
0	73
0	57
0	4
2	4
2	0
0	0
0	0
0	0
0	0
22	122
0	12
0	25
5	122
0	13
1	12
31	276
0	1
5	91
383	275
0	0
0	228
0	60
0	7
21	207
0	3
0	205
0	28
0	2
1	0
0	0
2	0
0	0
1	1
2	1
0	7
0	4
0	7
0	11
0	10
1	99
0	93
0	108
1	106
3	0
0	7
0	81
1	96
0	9
0	5
5	78
0	12
0	8
0	32
0	38
0	31
0	2
9	2
1	19
1	17
1	19
0	17
0	8
0	6
1	1
0	5
0	0
0	1
0	0
0	0
0	2
0	4
0	1
0	4
0	1
0	0
0	3
0	3
0	2
0	1
0	2
0	2
12	0
0	0
0	0
1	1
0	113
0	102
0	89
0	110
0	2
0	103
0	0
6	3
0	48
5	71
0	0
0	0
0	4
0	72
0	51
0	20
2	8
0	7
0	36
2	29
2	32
0	27
0	9
0	2
0	0
0	0
1	140
1	140
4	137
0	0
0	6
0	34
4	97
4	2
0	2
0	0
70	105
0	22
0	51
0	7
1	55
0	0
0	0
0	42
2	28
0	60
0	60
1	56
0	11
2	1
0	4
1	8
0	1
0	1
0	10
0	2
0	2
0	0
0	2
3	56
0	57
0	44
0	2
0	4
0	53
0	2
0	57
18	56
0	21
0	2
0	0
0	1
1	3
0	0
1	0
0	7
0	9
0	36
1	0
1	0
0	14
1	0
4	0
0	4
3	1
1	0
3	1
0	7
3	21
1	15
0	21
0	116
0	113
0	113
0	116
0	104
0	87
0	61
0	76
0	47
0	26
0	23
0	16
0	0
3	3
0	3
0	3
1	0
1	0
0	34
206	200
0	83
0	88
0	6
0	22
0	20
0	55
0	0
2	0
0	5
0	60
0	61
4	26
0	59
0	52
0	60
0	0
2	0
1	2
0	4
0	0
0	23
0	29
0	0
0	5
0	0
0	5
0	0
0	1
1	1
0	0
0	1
0	0
0	0
1	0
17	311
2	54
0	311
0	79
2	311
0	67
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
8	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
210	110
1	15
0	39
0	38
3	68
2	37
0	0
0	0
0	0
0	0
6	342
0	272
0	309
51	247
3	253
4	340
2	45
1	18
4	0
3	5
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
784	2
0	0
1	0
0	4
0	4
0	0
0	0
0	0
0	0
6	8
0	0
0	10
0	0
0	5
0	69
0	69
0	63
0	0
0	10
0	0
1	0
0	5
0	5
0	1
0	4
0	4
0	5
0	2
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
1	0
2	0
0	0
1	0
0	0
1	0
0	0
0	31
1	97
4	0
0	31
0	96
2	2
0	3
0	4
0	0
0	10
0	57
0	9
0	28
0	67
0	61
0	72
0	60
0	4
1	35
1	10
0	23
0	59
0	15
0	14
0	15
0	3
1	7
0	0
0	0
0	26
1	0
0	0
0	18
59	22
0	8
0	4
29	417
0	8
0	357
2	0
0	62
0	74
0	66
59	209
0	46
0	77
3	0
0	0
13	0
0	9
0	9
0	9
0	9
0	2
0	1
0	1
0	1
0	1
0	0
0	0
326	5
0	0
0	0
0	0
339	100
0	99
0	115
0	76
0	88
1	94
11	11
0	92
0	19
3	72
0	63
0	43
6	47
1	26
4	0
1	0
0	0
0	0
0	0
1	0
0	26
0	28
0	27
0	27
0	27
0	26
0	26
0	18
0	8
0	6
0	1
0	7
1	0
0	0
0	0
0	1
0	1
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	8
0	4
0	2
1	1
0	1
0	1
0	0
0	0
0	0
0	0
0	118
0	118
0	72
0	22
0	16
2	6
0	6
0	6
0	6
0	80
0	76
0	71
0	76
0	3
0	1
0	8
0	0
0	13
0	51
0	1
0	3
1914	658
0	166
0	165
0	0
4	78
0	24
1	0
2	73
1	58
0	97
0	200
0	49
0	0
0	0
0	0
0	0
5	67
0	56
0	26
1	31
0	18
35	165
0	165
1	107
0	94
2	2
2	683
0	7
2	169
0	642
1	134
0	184
5	24
0	239
0	124
0	125
0	59
1	16
0	0
0	0
0	0
0	0
0	0
0	0
0	28
1	29
1	8
0	9
3	22
0	14
35	15
0	9
1	4
1	3
0	0
0	2
0	24
0	21
0	13
0	11
0	13
0	10
0	0
0	0
0	0
0	8
2	17
0	21
0	7
8	37
0	36
0	30
0	4
0	0
0	0
0	0
0	0
0	0
0	0
2	83
3	83
0	83
0	0
0	8
0	93
0	93
0	101
0	101
0	71
25	79
2	101
0	18
0	21
0	21
0	21
0	2
0	21
0	7
0	0
0	7
0	0
5	0
0	3
0	3
0	3
0	3
0	0
0	0
0	2
0	1
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	30
0	67
18	22
1	66
0	15
0	0
0	1
8	5
0	5
0	0
61	44
0	29
0	8
0	19
0	25
1	16
0	5
0	2
1	16
0	2
0	2
1	2
0	15
0	1
0	2
0	0
0	0
0	1
0	0
0	0
1	0
0	19
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	54
7	61
0	3
0	10
1	24
0	14
0	24
0	4
1	1
0	16
0	45
2	79
1	30
0	61
0	79
1	33
1	7
0	7
1	2
0	2
0	0
121	17
0	17
0	14
0	14
2	0
0	0
0	0
1	186
0	106
31	2
0	9
0	26
3	157
0	9
0	34
0	9
0	11
1	10
0	192
0	7
0	5
2	0
11	8
0	25
1	25
0	3
1	16
19	8
1	3
2	30
0	48
19	51
0	178
4	42
0	23
3	0
0	14
0	2
0	13
8	132
0	132
0	0
165	537
0	27
0	502
0	0
0	42
0	499
2	355
0	33
0	36
28	25
0	3
0	15
0	35
0	29
0	21
32	132
0	5
0	131
11	70
0	129
0	39
0	41
1	43
0	14
0	50
0	2
245	0
2	44
13	46
0	6
0	2
0	8
0	9
1	9
0	0
0	71
5	64
0	13
1	6
0	10
0	8
0	9
0	4
0	4
0	1
0	6
0	0
0	0
7	2
0	1195
0	1189
4	248
0	133
0	817
0	161
0	218
0	998
8	995
0	202
4	144
0	784
52	281
0	93
0	126
0	0
0	15
43	97
1	0
0	28
1	74
1	20
23	0
0	4
0	4
0	4
0	0
0	0
0	0
92	21
0	0
0	16
3	74
0	8
0	37
0	13
0	19
0	39
0	42
0	35
0	32
0	47
0	0
2	8
3	111
0	111
0	10
0	0
2	0
2	0
0	0
0	0
7	0
0	0
0	2
0	0
0	27
0	9
4	21
0	4
0	1
0	3
0	1
1	6
0	29
1	5
0	5
0	4
0	3
0	1
0	0
0	0
0	0
0	9
0	7
1	3
2	0
0	68
0	67
0	70
0	13
3	5
0	3
0	12
1	3
2	1
0	7
2	4
0	0
0	4
0	4
0	8
0	0
0	6
1	5
0	5
0	12
0	3
2	2
0	4
0	4
0	4
0	4
0	7
0	4
0	2
8	1
7	75
0	74
0	75
0	6
0	5
0	73
0	73
0	173
12	113
0	166
0	169
0	39
0	59
0	12
0	13
0	0
1	8
0	10
0	0
0	9
0	0
0	10
0	0
0	401
0	406
0	324
5	20
1	31
4	19
0	265
1	77
11	7
1	241
31	240
0	46
19	34
0	173
5	163
0	137
0	1
0	0
0	1
0	1
3	1
4	0
2	1
0	0
3	1
1	1
1	0
0	0
2	0
31	54
0	29
0	46
1019	1140
0	451
425	1227
1	1100
0	7
1	634
1	240
7	139
5	51
1	52
0	11
0	11
0	3
0	3
0	3
0	2
1	0
0	0
25	10
1	0
0	7
1	10
0	7
0	3
0	1
0	1
0	1
0	1
0	1
1	1
0	4
0	2
0	21
0	24
0	7
0	1
0	5
1	9
0	21
0	0
1	1
0	1
2	1
2	0
1	0
97	78
0	78
183	65
0	23
0	10
0	31
0	26
0	15
0	27
0	5
0	4
0	4
89	209
0	26
0	37
1	12
0	12
0	1
0	0
1	10
0	9
3	41
7	119
1	7
1	0
0	2
0	0
3	328
4	0
3	316
0	242
0	0
0	39
0	19
0	39
0	0
1	40
0	36
1	0
0	0
0	21
2	42
0	62
0	36
0	19
0	41
1	16
0	23
0	15
0	19
23	23
0	15
0	8
0	0
68	0
174	162
0	162
16	5
0	0
0	0
0	0
0	0
0	0
0	4
0	27
0	34
0	31
0	38
0	0
62	20
0	20
0	9
1	16
0	18
0	4
0	1
4	4
0	0
0	18
0	2
0	0
9	24
2	6
0	7
0	9
0	3
2	10
1	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
19	2
0	0
0	2
0	1
0	0
0	1
3	0
0	0
24	14
0	14
0	4
0	4
0	0
2	3603
0	309
9	150
2	3852
3	3142
23	718
0	2404
0	0
0	772
3	211
0	1786
0	0
2	345
0	1484
0	930
14	909
0	669
6	257
0	95
1	85
0	0
0	19
0	5
0	14
0	6
28	6
4	6
0	15
0	0
48	26
0	6
0	27
0	3
0	0
0	6
2	1
33	0
0	0
0	0
0	0
0	0
0	102
0	9
0	0
0	1
0	13
0	9
0	218
71	224
0	15
0	215
0	13
0	47
0	11
0	3
1	1292
30	1199
0	1292
2	119
4	94
0	83
0	88
1	14
2	3
0	2
0	2
0	2
0	2
0	0
2	0
0	0
0	0
4	0
0	0
26	18
0	6
0	2
2	0
3	14
7	0
0	0
3	2
0	6
18	5
0	0
4	5
0	0
0	5
0	390
0	102
0	0
1	4
0	482
3	477
4	154
0	8
0	4
0	91
17	290
3	220
0	263
0	39
0	39
0	260
0	239
2	40
0	83
0	193
0	96
0	68
0	137
0	7
0	41
4	173
0	148
5	12
0	31
0	6
0	2
0	0
6	41
4	126
0	122
0	0
0	0
0	0
14	73
0	31
0	26
0	4
0	30
0	12
0	19
1	23
0	14
0	9
0	111
0	86
0	85
0	103
0	96
0	103
0	93
0	11
0	2
0	0
0	4
0	2
0	0
4	6
0	7
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	85
0	89
1	102
0	87
1	79
0	55
0	30
0	22
0	21
0	20
0	9
0	5
0	11
0	10
0	0
0	11
4	0
0	7
0	0
0	0
403	482
0	322
0	40
0	257
0	140
0	173
0	27
0	5
13	5
67	65
0	2
1	64
0	0
0	3
0	0
0	0
1	18
48	53
11	35
0	0
0	0
0	0
0	0
450	87
0	0
0	0
3	3
0	17
0	16
0	3
1	0
0	7
1	7
10	0
0	22
0	0
0	0
0	0
3	13
