Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
HBRRep1_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.00041809865455852966)	(6.0, 0.0008361973091170593)	(7.0, 0.0008361973091170593)	(8.0, 0.00041809865455852966)	(9.0, 0.00041809865455852966)	(10.0, 0.0008361973091170593)	(11.0, 0.00041809865455852966)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.00041809865455852966)	(15.0, 0.0016723946182341186)	(16.0, 0.0025085919273511777)	(17.0, 0.0033447892364682373)	(18.0, 0.0037628878910267666)	(19.0, 0.007107677127495004)	(20.0, 0.009616269054846182)	(21.0, 0.016305847527782656)	(22.0, 0.0225773273461606)	(23.0, 0.028430708509980016)	(24.0, 0.03930127352850179)	(25.0, 0.05686141701996003)	(26.0, 0.08236543494803034)	(27.0, 0.11874001789462241)	(28.0, 0.16682136316885332)	(29.0, 0.3219359640100678)	(30.0, 0.5606702957629882)	(31.0, 0.7366898293321292)	(32.0, 0.7784996947879822)	(33.0, 0.9382133808293405)	(34.0, 1.179456304509612)	(35.0, 1.4370050757176664)	(36.0, 2.063734958900902)	(37.0, 2.6528359631738705)	(38.0, 2.8652300796896033)	(39.0, 2.549983694152472)	(40.0, 1.9115470486415975)	(41.0, 1.8672285912583932)	(42.0, 2.0240155867178418)	(43.0, 2.0787865104650094)	(44.0, 2.4830879094231073)	(45.0, 2.831364088670363)	(46.0, 3.238174079555812)	(47.0, 3.5036667252004787)	(48.0, 3.4802532005452003)	(49.0, 3.5580195502930874)	(50.0, 3.7194056309526795)	(51.0, 4.199382886385871)	(52.0, 4.945270886118289)	(53.0, 4.9883350475378165)	(54.0, 4.344881218172239)	(55.0, 4.037160608417162)	(56.0, 3.683449146660646)	(57.0, 3.3414444472317686)	(58.0, 3.2139243575914174)	(59.0, 2.8317821873249214)	(60.0, 2.440023748003579)	(61.0, 2.2167590664693244)	(62.0, 2.1423375059579057)	(63.0, 1.954611210061126)	(64.0, 1.6163693985232757)	(65.0, 1.3851608425524087)	(66.0, 1.2020336318557727)	(67.0, 0.9825318382125448)	(68.0, 0.7768273001697481)	(69.0, 0.6154412195101556)	(70.0, 0.4791410581240749)	(71.0, 0.36500012542959637)	(72.0, 0.2596392644808469)	(73.0, 0.18814439455133833)	(74.0, 0.13713635869519772)	(75.0, 0.10076177574860565)	(76.0, 0.06229669952922092)	(77.0, 0.04390035872864561)	(78.0, 0.03930127352850179)	(79.0, 0.02550401792807031)	(80.0, 0.015887748873224125)	(81.0, 0.010034367709404711)	(82.0, 0.005853381163819415)	(83.0, 0.0020904932727926484)	(84.0, 0.0012542959636755889)	(85.0, 0.0012542959636755889)	(86.0, 0.0008361973091170593)	(87.0, 0.00041809865455852966)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
HBRRep1_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0004143325930591004)	(15.0, 0.0033146607444728034)	(16.0, 0.004143325930591004)	(17.0, 0.0029003281514137025)	(18.0, 0.005800656302827405)	(19.0, 0.008286651861182008)	(20.0, 0.00994398223341841)	(21.0, 0.012015645198713912)	(22.0, 0.01905929928071862)	(23.0, 0.033146607444728034)	(24.0, 0.03811859856143724)	(25.0, 0.04640525042261924)	(26.0, 0.07913752527428818)	(27.0, 0.1064834764161888)	(28.0, 0.16034671351387184)	(29.0, 0.25149988398687395)	(30.0, 0.5854519539925089)	(31.0, 0.8009049023832411)	(32.0, 0.8717557757963472)	(33.0, 1.0026848752030229)	(34.0, 1.2276674732341146)	(35.0, 1.6022241373595412)	(36.0, 1.906344260664921)	(37.0, 2.153700818721204)	(38.0, 2.302031887036362)	(39.0, 2.4822665650170705)	(40.0, 2.4039577049289007)	(41.0, 2.0078557459644)	(42.0, 1.8537240213464152)	(43.0, 1.9535781762736584)	(44.0, 2.2473399847525606)	(45.0, 2.641784613344824)	(46.0, 3.0349862441579103)	(47.0, 3.308860088169976)	(48.0, 3.473764460207498)	(49.0, 3.661042792270211)	(50.0, 3.6179522025920647)	(51.0, 3.7741555901753454)	(52.0, 4.3571215486095)	(53.0, 4.747008518678113)	(54.0, 4.595777122211542)	(55.0, 4.294971659650635)	(56.0, 4.063359740130598)	(57.0, 3.7414233153236767)	(58.0, 3.5607743047499083)	(59.0, 3.144370048725513)	(60.0, 2.564718751035832)	(61.0, 2.3115615366767215)	(62.0, 2.1126818920083528)	(63.0, 1.9125592495608075)	(64.0, 1.6411714011070968)	(65.0, 1.370197885246445)	(66.0, 1.1729755709503134)	(67.0, 0.9827969107361861)	(68.0, 0.8141635453611323)	(69.0, 0.6554741622194968)	(70.0, 0.5195730716961119)	(71.0, 0.4106035997215685)	(72.0, 0.3339520700056349)	(73.0, 0.27345951141900626)	(74.0, 0.1918359905863635)	(75.0, 0.1296861016274984)	(76.0, 0.1068978090092479)	(77.0, 0.0919818356591203)	(78.0, 0.06380721933110146)	(79.0, 0.03977592893367364)	(80.0, 0.03231794225860983)	(81.0, 0.024859955583546024)	(82.0, 0.015330305943186715)	(83.0, 0.006629321488945607)	(84.0, 0.003728993337531904)	(85.0, 0.0024859955583546025)	(86.0, 0.0024859955583546025)	(87.0, 0.002071662965295502)	(88.0, 0.0012429977791773013)	(89.0, 0.0012429977791773013)	(90.0, 0.0008286651861182008)	(91.0, 0.0004143325930591004)	(92.0, 0.0)	(93.0, 0.0004143325930591004)	(94.0, 0.0008286651861182008)	(95.0, 0.0008286651861182008)	(96.0, 0.0012429977791773013)	(97.0, 0.0016573303722364017)	(98.0, 0.0012429977791773013)	(99.0, 0.0004143325930591004)	(100.0, 0.0)
HBRRep2_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0006840413160954922)	(3.0, 0.0013680826321909843)	(4.0, 0.0013680826321909843)	(5.0, 0.0013680826321909843)	(6.0, 0.0010260619741432383)	(7.0, 0.0003420206580477461)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0003420206580477461)	(15.0, 0.0017101032902387305)	(16.0, 0.0023941446063342224)	(17.0, 0.0017101032902387305)	(18.0, 0.0020521239482864766)	(19.0, 0.005130309870716191)	(20.0, 0.00957657842533689)	(21.0, 0.014706888296053081)	(22.0, 0.018127094876530542)	(23.0, 0.02462548737943772)	(24.0, 0.04172652028182502)	(25.0, 0.05848553252616458)	(26.0, 0.06498392502907176)	(27.0, 0.09097749504070046)	(28.0, 0.1415965524317669)	(29.0, 0.3095286955332102)	(30.0, 0.5304740406320542)	(31.0, 0.7008003283398317)	(32.0, 0.7305561255899856)	(33.0, 0.821533620630686)	(34.0, 1.0417949244134346)	(35.0, 1.2969423353170533)	(36.0, 1.8705109788631233)	(37.0, 2.468021068472536)	(38.0, 2.707435529105958)	(39.0, 2.473151378343252)	(40.0, 1.877693412682126)	(41.0, 1.7986866406730966)	(42.0, 1.9621725152199194)	(43.0, 2.0822217661946785)	(44.0, 2.5073534441480265)	(45.0, 2.8131199124427115)	(46.0, 3.1801080785279434)	(47.0, 3.5535946371160816)	(48.0, 3.646282235447021)	(49.0, 3.6544907312401667)	(50.0, 3.781380395375881)	(51.0, 4.304672002188932)	(52.0, 5.022231342773104)	(53.0, 5.030781859224297)	(54.0, 4.4117244681578764)	(55.0, 4.1175867022368156)	(56.0, 3.730761337984814)	(57.0, 3.3504343662357208)	(58.0, 3.23825159039606)	(59.0, 2.8822080853683563)	(60.0, 2.5159039605992204)	(61.0, 2.298036801422806)	(62.0, 2.1858540255831453)	(63.0, 1.9792735481223067)	(64.0, 1.6779533483822422)	(65.0, 1.4306724126137218)	(66.0, 1.202886654353923)	(67.0, 0.9987003214994186)	(68.0, 0.8126410835214447)	(69.0, 0.6228196183049456)	(70.0, 0.47335659073808056)	(71.0, 0.37348655858813873)	(72.0, 0.29071755934058413)	(73.0, 0.20452835351255216)	(74.0, 0.15698748204391544)	(75.0, 0.1186811683425679)	(76.0, 0.08174293727341131)	(77.0, 0.06464190437102402)	(78.0, 0.04993501607497093)	(79.0, 0.034202065804774605)	(80.0, 0.018127094876530542)	(81.0, 0.010260619741432383)	(82.0, 0.006840413160954922)	(83.0, 0.003078185922429715)	(84.0, 0.0027361652643819686)	(85.0, 0.0020521239482864766)	(86.0, 0.0010260619741432383)	(87.0, 0.0013680826321909843)	(88.0, 0.0006840413160954922)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
HBRRep2_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0006779936810988921)	(12.0, 0.0006779936810988921)	(13.0, 0.0)	(14.0, 0.0006779936810988921)	(15.0, 0.004406958927142799)	(16.0, 0.004067962086593353)	(17.0, 0.003050971564945015)	(18.0, 0.006440939970439476)	(19.0, 0.006779936810988921)	(20.0, 0.00779692733263726)	(21.0, 0.008474921013736151)	(22.0, 0.013559873621977843)	(23.0, 0.024746769360109562)	(24.0, 0.03356068721439516)	(25.0, 0.03864563982263685)	(26.0, 0.06068043445835085)	(27.0, 0.08881717222395488)	(28.0, 0.13695472358197622)	(29.0, 0.22407691160318388)	(30.0, 0.46984962100153227)	(31.0, 0.6386700475951564)	(32.0, 0.7434200713249353)	(33.0, 0.8668149212849338)	(34.0, 1.0715690129767992)	(35.0, 1.4397195818134974)	(36.0, 1.7939712801876686)	(37.0, 2.1014414145660165)	(38.0, 2.27670278113008)	(39.0, 2.420437441523045)	(40.0, 2.3712828996433752)	(41.0, 1.9763515804032707)	(42.0, 1.7787164223629435)	(43.0, 1.9746565962005234)	(44.0, 2.33772221242898)	(45.0, 2.6970588634113932)	(46.0, 3.0289367703093006)	(47.0, 3.329965964717209)	(48.0, 3.5025153565568767)	(49.0, 3.650995972717534)	(50.0, 3.6194692665464356)	(51.0, 3.862868998060938)	(52.0, 4.5547615496223575)	(53.0, 4.863926668203453)	(54.0, 4.664596525960378)	(55.0, 4.322209717005437)	(56.0, 4.033723405697859)	(57.0, 3.822528374035554)	(58.0, 3.6208252539086336)	(59.0, 3.1967402063812766)	(60.0, 2.6458703404884263)	(61.0, 2.3265353166908485)	(62.0, 2.112628310304148)	(63.0, 1.9377059405806338)	(64.0, 1.6943062090661314)	(65.0, 1.4475165091461346)	(66.0, 1.234965490121632)	(67.0, 0.9922437522882287)	(68.0, 0.8295252688244945)	(69.0, 0.6807056558232877)	(70.0, 0.5461239101251576)	(71.0, 0.4390009085115327)	(72.0, 0.3423868089549405)	(73.0, 0.273570450323403)	(74.0, 0.20475409169186543)	(75.0, 0.14746362563900905)	(76.0, 0.11797090051120723)	(77.0, 0.08949516590505376)	(78.0, 0.07051134283428478)	(79.0, 0.052205513444614694)	(80.0, 0.031865703011647935)	(81.0, 0.025424763041208456)	(82.0, 0.021017804114065657)	(83.0, 0.011525892578681167)	(84.0, 0.006440939970439476)	(85.0, 0.004745955767692245)	(86.0, 0.0023729778838461227)	(87.0, 0.0020339810432966764)	(88.0, 0.0020339810432966764)	(89.0, 0.0020339810432966764)	(90.0, 0.0016949842027472303)	(91.0, 0.0013559873621977843)	(92.0, 0.0013559873621977843)	(93.0, 0.0010169905216483382)	(94.0, 0.0006779936810988921)	(95.0, 0.0006779936810988921)	(96.0, 0.0006779936810988921)	(97.0, 0.0006779936810988921)	(98.0, 0.00033899684054944606)	(99.0, 0.0)	(100.0, 0.0)
HBRRep3_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.00038145226506354995)	(9.0, 0.0011443567951906499)	(10.0, 0.0015258090602541998)	(11.0, 0.0019072613253177497)	(12.0, 0.0019072613253177497)	(13.0, 0.0015258090602541998)	(14.0, 0.0015258090602541998)	(15.0, 0.0015258090602541998)	(16.0, 0.0030516181205083996)	(17.0, 0.0041959749156990495)	(18.0, 0.0041959749156990495)	(19.0, 0.005340331710889699)	(20.0, 0.009154854361525199)	(21.0, 0.01640244739773265)	(22.0, 0.020598422313431695)	(23.0, 0.022124231373685896)	(24.0, 0.0396710355666092)	(25.0, 0.05874364881978669)	(26.0, 0.07629045301271)	(27.0, 0.11100260913349304)	(28.0, 0.17050916248340683)	(29.0, 0.34063687270175014)	(30.0, 0.5435694777155586)	(31.0, 0.695006026945788)	(32.0, 0.7220891377653)	(33.0, 0.8594119531881781)	(34.0, 1.122995468347091)	(35.0, 1.39687819466272)	(36.0, 1.998428416667938)	(37.0, 2.649948885396481)	(38.0, 2.883397671615374)	(39.0, 2.533987396817162)	(40.0, 1.9057355162574956)	(41.0, 1.8744564305222846)	(42.0, 2.0628938494636784)	(43.0, 2.1483391568379133)	(44.0, 2.510718808648286)	(45.0, 2.816262072964189)	(46.0, 3.2415813485100475)	(47.0, 3.5002059842231343)	(48.0, 3.4738857779337495)	(49.0, 3.591373075573323)	(50.0, 3.7542531927554585)	(51.0, 4.2585330871694715)	(52.0, 5.023726330886953)	(53.0, 5.002746456308457)	(54.0, 4.285997650254048)	(55.0, 3.969773722516364)	(56.0, 3.691313569019973)	(57.0, 3.338088771571126)	(58.0, 3.1717755840034183)	(59.0, 2.86470651062726)	(60.0, 2.504615572407269)	(61.0, 2.2505683638749447)	(62.0, 2.124689116403973)	(63.0, 1.948458169944613)	(64.0, 1.6555028303758066)	(65.0, 1.389249149361449)	(66.0, 1.184027830757259)	(67.0, 0.9540121149239383)	(68.0, 0.7571827461511467)	(69.0, 0.6080349105112987)	(70.0, 0.477959688124628)	(71.0, 0.374586124292406)	(72.0, 0.28227467614702695)	(73.0, 0.20522131860418988)	(74.0, 0.15601397641099193)	(75.0, 0.11100260913349304)	(76.0, 0.07018721677169319)	(77.0, 0.052258960313706346)	(78.0, 0.04119684462686339)	(79.0, 0.03242344253040175)	(80.0, 0.0190726132531775)	(81.0, 0.006866140771143899)	(82.0, 0.0041959749156990495)	(83.0, 0.0022887135903812998)	(84.0, 0.0015258090602541998)	(85.0, 0.0007629045301270999)	(86.0, 0.00038145226506354995)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
HBRRep3_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0015133400929190817)	(16.0, 0.0030266801858381633)	(17.0, 0.004161685255527474)	(18.0, 0.007188365441365638)	(19.0, 0.007566700464595409)	(20.0, 0.00983671060397403)	(21.0, 0.010215045627203802)	(22.0, 0.013620060836271736)	(23.0, 0.024213441486705307)	(24.0, 0.03178014195130072)	(25.0, 0.048805217996640386)	(26.0, 0.07112698436719683)	(27.0, 0.10025878115588915)	(28.0, 0.1585223747332738)	(29.0, 0.24667443514581033)	(30.0, 0.5500991237760863)	(31.0, 0.7313215999031463)	(32.0, 0.8319587160822652)	(33.0, 1.0018311415124321)	(34.0, 1.2216437900089285)	(35.0, 1.5931687828205632)	(36.0, 1.9121052074032598)	(37.0, 2.160292982641989)	(38.0, 2.3127619970035864)	(39.0, 2.477337732108537)	(40.0, 2.407724087834259)	(41.0, 2.0316590747438674)	(42.0, 1.8549766188955645)	(43.0, 1.9809621816310778)	(44.0, 2.338488778583211)	(45.0, 2.7069870912090073)	(46.0, 2.9884683484919563)	(47.0, 3.259734560147702)	(48.0, 3.480303878690658)	(49.0, 3.6263411976573496)	(50.0, 3.5499175229649356)	(51.0, 3.835938800526642)	(52.0, 4.4828916902495495)	(53.0, 4.721242754884305)	(54.0, 4.551748664477368)	(55.0, 4.295994188774043)	(56.0, 4.0235929720486086)	(57.0, 3.7568667806716203)	(58.0, 3.5726176243587218)	(59.0, 3.1666641444331782)	(60.0, 2.6574252031659076)	(61.0, 2.3260037228166284)	(62.0, 2.0778159475778994)	(63.0, 1.8795683954054996)	(64.0, 1.611707198958822)	(65.0, 1.3896245403229468)	(66.0, 1.2023487038242102)	(67.0, 0.9848060654670924)	(68.0, 0.802826919293573)	(69.0, 0.6306844837240273)	(70.0, 0.5232373371267726)	(71.0, 0.44681366243435894)	(72.0, 0.3416365259764827)	(73.0, 0.2557544757033248)	(74.0, 0.19105918673103406)	(75.0, 0.1316605880839601)	(76.0, 0.09571876087713191)	(77.0, 0.07831534980856247)	(78.0, 0.06356028390260143)	(79.0, 0.04426519771788314)	(80.0, 0.02724012167254347)	(81.0, 0.020430091254407604)	(82.0, 0.013241725813041965)	(83.0, 0.008701705534284721)	(84.0, 0.007188365441365638)	(85.0, 0.006053360371676327)	(86.0, 0.004918355301987015)	(87.0, 0.003405015209067934)	(88.0, 0.0030266801858381633)	(89.0, 0.0026483451626083928)	(90.0, 0.0015133400929190817)	(91.0, 0.0007566700464595408)	(92.0, 0.0007566700464595408)	(93.0, 0.0007566700464595408)	(94.0, 0.0003783350232297704)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
UHRRep1_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.00021738374317415048)	(11.0, 0.0006521512295224514)	(12.0, 0.0006521512295224514)	(13.0, 0.0008695349726966019)	(14.0, 0.0010869187158707523)	(15.0, 0.0015216862022190533)	(16.0, 0.0017390699453932038)	(17.0, 0.0026086049180898056)	(18.0, 0.004347674863483009)	(19.0, 0.00956488469966262)	(20.0, 0.013043024590449027)	(21.0, 0.012825640847274878)	(22.0, 0.016303780738061286)	(23.0, 0.026520816667246355)	(24.0, 0.04195506243261104)	(25.0, 0.05695454071162743)	(26.0, 0.07891029877221661)	(27.0, 0.12651733852735558)	(28.0, 0.19586275259990954)	(29.0, 0.343901081701506)	(30.0, 0.5354161594379325)	(31.0, 0.6923672220096693)	(32.0, 0.7988852561650029)	(33.0, 0.9243156759764879)	(34.0, 1.12974331327606)	(35.0, 1.3410403116413343)	(36.0, 1.7634169246287086)	(37.0, 2.2418785433550137)	(38.0, 2.50513025633891)	(39.0, 2.357744078466836)	(40.0, 2.1403603352926854)	(41.0, 2.2023147020973184)	(42.0, 2.2960070954053773)	(43.0, 2.5559980522416614)	(44.0, 3.164455149386108)	(45.0, 3.931167611561337)	(46.0, 4.251808632743209)	(47.0, 4.259417063754304)	(48.0, 4.45245382769295)	(49.0, 4.160072693123718)	(50.0, 3.684219679315502)	(51.0, 3.9644273242669823)	(52.0, 4.410063997773991)	(53.0, 4.433324058293624)	(54.0, 4.058337101318215)	(55.0, 3.9459497060971795)	(56.0, 3.5022694862787382)	(57.0, 2.864682967548955)	(58.0, 2.7429480713714307)	(59.0, 2.723383534485757)	(60.0, 2.596214044728879)	(61.0, 2.268834127508608)	(62.0, 2.052972070536677)	(63.0, 1.8329797224444369)	(64.0, 1.4519060206601508)	(65.0, 1.0910490069910612)	(66.0, 0.8736652638169107)	(67.0, 0.7249747834857918)	(68.0, 0.5965009912698689)	(69.0, 0.4528103370317554)	(70.0, 0.3291189871656638)	(71.0, 0.24673054850266077)	(72.0, 0.18238496052311223)	(73.0, 0.12369134986609162)	(74.0, 0.07847553128586832)	(75.0, 0.048693958471009706)	(76.0, 0.03173802650342597)	(77.0, 0.01869500191297694)	(78.0, 0.011738722131404125)	(79.0, 0.008912733470140169)	(80.0, 0.0032607561476122567)	(81.0, 0.0008695349726966019)	(82.0, 0.0017390699453932038)	(83.0, 0.0010869187158707523)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.00021738374317415048)	(89.0, 0.00043476748634830095)	(90.0, 0.00043476748634830095)	(91.0, 0.00021738374317415048)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
UHRRep1_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0002132814632814633)	(3.0, 0.0004265629265629266)	(4.0, 0.0004265629265629266)	(5.0, 0.0004265629265629266)	(6.0, 0.0002132814632814633)	(7.0, 0.0)	(8.0, 0.0002132814632814633)	(9.0, 0.0004265629265629266)	(10.0, 0.0006398443898443899)	(11.0, 0.0008531258531258532)	(12.0, 0.0008531258531258532)	(13.0, 0.0004265629265629266)	(14.0, 0.0006398443898443899)	(15.0, 0.0027726590226590225)	(16.0, 0.002132814632814633)	(17.0, 0.0012796887796887799)	(18.0, 0.0057585995085995085)	(19.0, 0.009384384384384385)	(20.0, 0.009597665847665847)	(21.0, 0.012796887796887797)	(22.0, 0.021754709254709254)	(23.0, 0.03177893802893803)	(24.0, 0.036471130221130216)	(25.0, 0.05268052143052143)	(26.0, 0.08445945945945946)	(27.0, 0.11282589407589408)	(28.0, 0.18150252525252525)	(29.0, 0.2781190281190281)	(30.0, 0.4188847938847938)	(31.0, 0.8027914277914278)	(32.0, 0.9968775593775594)	(33.0, 0.9559275184275184)	(34.0, 1.2003480753480753)	(35.0, 1.6139008326508326)	(36.0, 1.742082992082992)	(37.0, 1.889887046137046)	(38.0, 2.3838469150969153)	(39.0, 2.4546563609063607)	(40.0, 2.526958776958777)	(41.0, 2.458282145782146)	(42.0, 2.1810162435162437)	(43.0, 2.5514861452361455)	(44.0, 2.997884247884248)	(45.0, 3.1889844389844386)	(46.0, 3.6385817635817634)	(47.0, 4.094790813540813)	(48.0, 4.354567635817635)	(49.0, 4.187994812994813)	(50.0, 3.893453112203112)	(51.0, 3.860607766857767)	(52.0, 3.859754641004641)	(53.0, 4.120384589134589)	(54.0, 4.0340055965055965)	(55.0, 3.892386704886705)	(56.0, 3.725387319137319)	(57.0, 3.495043338793339)	(58.0, 3.450894075894076)	(59.0, 3.0497116434616434)	(60.0, 2.6664448539448538)	(61.0, 2.3264742014742015)	(62.0, 1.9020440895440895)	(63.0, 1.6719133906633907)	(64.0, 1.4217342342342343)	(65.0, 1.084109677859678)	(66.0, 0.8646430521430523)	(67.0, 0.7183319683319683)	(68.0, 0.6084920147420148)	(69.0, 0.5071833196833196)	(70.0, 0.36449802074802073)	(71.0, 0.2695877695877696)	(72.0, 0.20986895986895987)	(73.0, 0.15548218673218675)	(74.0, 0.10728057603057602)	(75.0, 0.07080944580944581)	(76.0, 0.049481299481299486)	(77.0, 0.03391175266175266)	(78.0, 0.02346096096096096)	(79.0, 0.018342205842205844)	(80.0, 0.01748907998907999)	(81.0, 0.012796887796887797)	(82.0, 0.007678132678132678)	(83.0, 0.0036257848757848756)	(84.0, 0.0025593775593775597)	(85.0, 0.002346096096096096)	(86.0, 0.0014929702429702428)	(87.0, 0.0012796887796887799)	(88.0, 0.0010664073164073165)	(89.0, 0.0006398443898443899)	(90.0, 0.0006398443898443899)	(91.0, 0.0008531258531258532)	(92.0, 0.0010664073164073165)	(93.0, 0.0010664073164073165)	(94.0, 0.0006398443898443899)	(95.0, 0.0002132814632814633)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
UHRRep2_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.00030437138178519905)	(10.0, 0.00030437138178519905)	(11.0, 0.0)	(12.0, 0.0006087427635703981)	(13.0, 0.001826228290711194)	(14.0, 0.001521856908925995)	(15.0, 0.0027393424360667913)	(16.0, 0.0033480851996371894)	(17.0, 0.005174313490348383)	(18.0, 0.00973988421712637)	(19.0, 0.014305454943904354)	(20.0, 0.017349168761756347)	(21.0, 0.02221911087031953)	(22.0, 0.0328721092328015)	(23.0, 0.048090678322061445)	(24.0, 0.065744218465603)	(25.0, 0.08370212999092974)	(26.0, 0.1290534658769244)	(27.0, 0.19845014092394977)	(28.0, 0.29402275480450224)	(29.0, 0.4596007864956505)	(30.0, 0.6455717007664071)	(31.0, 0.7861912791511692)	(32.0, 0.8345863288550158)	(33.0, 1.0056430454182976)	(34.0, 1.2290516396486337)	(35.0, 1.4564170618421772)	(36.0, 2.0587680263950863)	(37.0, 2.734472493958228)	(38.0, 2.9618379161517714)	(39.0, 2.6139414267712895)	(40.0, 2.0974231918818065)	(41.0, 2.3829235479963233)	(42.0, 2.705557212688634)	(43.0, 2.719253924868968)	(44.0, 3.171549798201774)	(45.0, 3.6911117469091086)	(46.0, 4.289201512117025)	(47.0, 4.625227517607884)	(48.0, 4.418559349375735)	(49.0, 3.952262392480809)	(50.0, 3.7142439719247835)	(51.0, 3.8956493154687624)	(52.0, 4.310811880223773)	(53.0, 4.277026656845616)	(54.0, 3.7748138769000383)	(55.0, 3.6299330991702834)	(56.0, 3.231206589031673)	(57.0, 2.7533435196289107)	(58.0, 2.6726851034558328)	(59.0, 2.618202626116282)	(60.0, 2.413360686174843)	(61.0, 2.0572461694861603)	(62.0, 1.8536217150718621)	(63.0, 1.5778612431744716)	(64.0, 1.2001363583790396)	(65.0, 0.9417250552434057)	(66.0, 0.7779732518429687)	(67.0, 0.6787481813809938)	(68.0, 0.5539559148490623)	(69.0, 0.39233471112112156)	(70.0, 0.2809347853877387)	(71.0, 0.2136687100132097)	(72.0, 0.15309880503795512)	(73.0, 0.0970944707894785)	(74.0, 0.062700504647751)	(75.0, 0.04230762206814266)	(76.0, 0.021305996724963933)	(77.0, 0.01217485527140796)	(78.0, 0.007913655926415176)	(79.0, 0.0063917990174891795)	(80.0, 0.0027393424360667913)	(81.0, 0.001521856908925995)	(82.0, 0.001826228290711194)	(83.0, 0.000913114145355597)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
